Cambodia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0,26,2,2,14,2,31,3,1,-1,0,2,-2,-4,4,0,-2,-8,3,-15,0,-3,-4,-3,3,-10,-2,0,0,-14,-5,-2,0,-5,-2,-2,-3,0,0,-7,0,0,-2,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,6,0,3,7,7,13,16,10,6,0,15,0,41,0,54,35,72,195,45,95,8,-26,54,0,50,0,0,0,-6,-38,144,0,8,-148,146,-25,-68,-100,96,49,11,63,-110,105,0,0,223,0,27,0,70,0,0,-223,66,40,0,81,141,136,0,0,424,0,170,332,95,0,441,0,405,0,0,-1332,212,0,424
Canada,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,2,0,0,0,0,-1,0,0,0,0,1,0,0,0,-1,0,0,1,1,0,-1,1,6,4,3,3,3,4,12,3,10,12,2,29,9,76,5,54,159,62,176,142,140,326,190,615,601,384,782,552,677,701,1102,-18,1293,1283,673,100,2302,483,738,874,409,658,426,389,679,783,311,1617,1061,1078,230,1167,916,827,1166,1071,419,676,44,429,447,340,319,386,1360,136,95,125,256,338,95,158,151,-78,-98,119,287,202,292,334,196,236,112,235,388,207,239,172,-120,168,-92,64,-113,-99
Central African Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,-4,0,2,0,0,3,0,31,0,0,22,0,0,13,0,9,0,49,0,0,0,0,0,0,155,26,0,0,34,52,18,43,72,48,48,19,30,53,119,88,48,56
Chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,2,0,1,0,1,0,0,-1,0,1,0,0,7,5,0,0,1,0,3,0,0,0,0,0,7,-1,0,0,0,0,4,0,33,0,0,42,0,66,6,56,0,0,3,11,18,22,21,20,16,1,-19,13,13,27,16,-18,-47,-43,-44,2,-26,-2,-37
Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,4,0,5,10,0,20,18,13,81,46,37,0,190,103,92,113,167,214,163,282,280,215,228,285,211,270,237,318,213,231,125,208,258,224,125,84,2,103,63,161,112,54,48,75,24,34,90,-35,126,187,170,160,164,604,540,860,746,596,1073,547,1054,886,730,1194,693,1126,1909,1847,1517,459,1125,1298,2147,3006,2431,2885,2289,2062,3698,2306,1668,2030,1158,2334,2477,3192
China,503,92,263,467,645,767,2540,557,2001,1540,1982,4449,2871,3696,3389,2715,2916,2020,2292,1719,1214,-78,13749,4551,592,540,116,-106,-1461,-1716,-217,-2749,-469,-1759,-2218,-2048,-2441,-3115,-2610,-2301,-2530,-2504,-2462,-2172,-1528,-1543,-1824,-1402,-1366,-1451,-1257,-1290,-1445,-1341,-877,-876,-924,-734,-641,-542,-390,-389,-380,-427,-293,-429,-281,-364,-269,-203,-124,-95,-120,-158,-205,-42,-47,-68,-40,-55,-16,41,-6,-68,-62,-43,-84,-35,-58,-43,-18,-47,-106,-111,-56,-100,-91,-26,-48,-37,-47,-13,-93,-106,-76,-57,-43,-15,-120,-20,-30,-17,-18,-10,-11,-7,-3,5,0,0,0,-4,0,3,-2,-5,-6,-4,6,1,15,-1
Colombia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,0,4,9,12,20,10,28,9,26,68,31,45,98,89,19,46,69,90,89,88,150,78,100,102,73,83,185,247,103,216,199,2,24,77,24,17,113,0,250,82,165,131,139,234,189,160,132,278,106,257,366,154,311,202,414,192,335,450,282,414,414,499,480,439,483,580,459,551,472,529,446,627,880,678,534,750,474,-14,688,1044,363,766
Comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,4,0,0,3,0,0,0,0,-3,0,0,0,0,0,18,0,34,0,6,0,0,-4,0,0,17,0,0
Congo (Brazzaville),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,15,0,0,0,-1,0,0,20,0,0,0,12,0,0,0,0,0,51,0,25,0,0,12,5,21,0,11,0,0,0,5,0,12,3,0,0,5,0,24,0,7,0,0,38,0,0,20,0,0,0,-2,-14,0,43,0,8,0,0,0,67,0,0,0,21,0
